0.0,0.0003816411588407623,0.0,0.0,0.0
0.0,2.2576722777374306e-08,2.324453132522237e-14,0.0,0.0
0.0,4.189246886571174e-12,8.78121342757242e-18,5.385007033709783e-23,0.0
0.0,1.1454544235219075e-15,2.7972744008388933e-21,2.98399902217312e-26,0.0
0.0,9.388892339553766e-18,6.124698973602747e-23,1.2077486258561197e-27,0.0
0.0,2.1616451009012378e-19,7.919010052380203e-25,1.788286901785801e-29,0.0
0.0,2.0930130678556788e-20,1.2790408065240902e-25,2.0789804717993264e-30,0.0
0.0,3.835832248394149e-21,1.1243641904641533e-25,3.455113687407356e-30,0.0
0.0,2.6642803973177495e-21,2.45379173625292e-24,2.3598586539924783e-28,0.0
0.0,1.3668412795507913e-23,7.758945883645372e-24,1.3238148176891764e-27,0.0
0.0,1.3435039563573745e-26,5.972408462391839e-26,6.286449037833819e-28,0.0
0.0,1.2245699163395556e-29,4.808083882105238e-28,9.480195738882825e-30,0.0
0.0,3.265871728604003e-30,1.3249644492555608e-29,5.761522679072523e-30,0.0
0.0,2.6722300890093538e-30,6.250463868761612e-33,8.566411400543231e-32,0.0
0.0,2.670234767324545e-31,5.982418235591124e-36,9.0519610778151e-35,0.0
0.0,2.777188434059283e-32,9.260513391472076e-37,3.247788523501425e-37,0.0
0.0,1.3244926832060654e-33,8.238937200158105e-38,2.166361667143786e-39,0.0
0.0,7.698840646846564e-35,3.807751240735839e-39,1.1685936637482076e-40,0.0
0.0,4.903599394603487e-36,2.9462576543363787e-40,3.139875043807639e-42,0.0
0.0,4.7046880595944235e-37,1.1806244300169038e-41,1.7484943211401348e-43,0.0
0.0,2.808457647887404e-38,4.133597697213485e-43,7.717530177857035e-45,0.0
0.0,1.0247333638875473e-39,1.8489821399976317e-44,4.928744847856316e-46,0.0
0.0,5.626068597216944e-41,1.6239504990434252e-45,6.33061151836819e-47,0.0
0.0,4.042993465150775e-43,1.8544863792900583e-47,4.409630800900333e-48,0.0
0.0,4.1291693021921785e-45,7.54497814947859e-49,1.366350604867822e-49,0.0
0.0,1.0152770015048441e-47,1.29076510744026e-51,2.6417485725482737e-51,0.0
0.0,2.277384912218293e-50,3.08345303517485e-54,1.9318897172379173e-53,0.0
0.0,1.915002788625833e-52,4.671947391224439e-56,3.3736246208300814e-55,0.0
0.0,1.1449961162129225e-53,5.703508057134867e-57,2.0622798817642657e-56,0.0
0.0,1.5469286171935732e-55,3.691552774536598e-58,4.526240686125893e-58,0.0
0.0,1.6046797998682442e-58,3.521966560548779e-60,9.020671524677728e-60,0.0
0.0,3.8478933107347086e-63,3.230611514939262e-64,1.145904525181217e-63,0.0
0.0,2.9135883285131224e-69,5.4324651915656304e-70,2.631764580400308e-69,0.0
